timestamp,open,high,low,close,volume
1752720420000,"118199.58000000","118222.41000000","118171.57000000","118171.57000000","4.49874000"
1752720480000,"118171.57000000","118171.57000000","118050.00000000","118146.24000000","36.69047000"
1752720540000,"118146.24000000","118175.18000000","118141.17000000","118141.18000000","4.48125000"
1752720600000,"118141.17000000","118214.65000000","118141.17000000","118180.00000000","6.80530000"
1752720660000,"118180.01000000","118233.78000000","118180.01000000","118207.47000000","6.77554000"
1752720720000,"118207.46000000","118227.33000000","118194.44000000","118227.33000000","3.13159000"
1752720780000,"118227.33000000","118251.20000000","118207.39000000","118251.16000000","5.13822000"
1752720840000,"118251.16000000","118287.64000000","118251.15000000","118287.64000000","3.02273000"
1752720900000,"118287.64000000","118333.70000000","118287.63000000","118333.70000000","6.56480000"
1752720960000,"118333.70000000","118368.85000000","118309.97000000","118309.98000000","7.87843000"
1752721020000,"118309.98000000","118344.08000000","118309.97000000","118313.86000000","7.39571000"
1752721080000,"118313.86000000","118313.87000000","118270.00000000","118270.01000000","4.87274000"
1752721140000,"118270.01000000","118330.58000000","118270.00000000","118330.57000000","5.43225000"
1752721200000,"118330.58000000","118356.32000000","118294.71000000","118294.72000000","5.34209000"
1752721260000,"118294.72000000","118318.94000000","118264.26000000","118264.27000000","9.27530000"
1752721320000,"118264.27000000","118264.27000000","118220.73000000","118220.74000000","3.47722000"
1752721380000,"118220.74000000","118220.74000000","118135.77000000","118159.99000000","3.04751000"
1752721440000,"118160.00000000","118229.95000000","118159.99000000","118229.95000000","15.82317000"
1752721500000,"118229.95000000","118231.25000000","118164.78000000","118184.61000000","3.50572000"
1752721560000,"118184.62000000","118184.62000000","118125.94000000","118125.94000000","7.69591000"
1752721620000,"118125.94000000","118130.71000000","118066.84000000","118130.70000000","7.31380000"
1752721680000,"118130.70000000","118219.00000000","118130.70000000","118165.96000000","6.77660000"
1752721740000,"118165.96000000","118177.77000000","118134.21000000","118139.21000000","3.91434000"
1752721800000,"118139.20000000","118154.00000000","118042.88000000","118056.60000000","6.10455000"
1752721860000,"118056.60000000","118119.00000000","118031.31000000","118031.32000000","6.73337000"
1752721920000,"118031.31000000","118031.32000000","118011.84000000","118022.27000000","4.55416000"
1752721980000,"118022.27000000","118051.06000000","118022.26000000","118044.78000000","3.65745000"
1752722040000,"118044.78000000","118044.78000000","118000.00000000","118000.01000000","7.08235000"
1752722100000,"118000.00000000","118051.34000000","118000.00000000","118051.34000000","2.34190000"
1752722160000,"118051.34000000","118051.34000000","118000.01000000","118018.69000000","7.15948000"
1752722220000,"118018.70000000","118018.70000000","117973.04000000","117975.79000000","4.81888000"
1752722280000,"117975.78000000","117975.79000000","117858.16000000","117890.24000000","19.05907000"
1752722340000,"117890.24000000","117895.03000000","117873.75000000","117877.02000000","3.99337000"
1752722400000,"117877.02000000","117965.81000000","117850.00000000","117965.81000000","6.65667000"
1752722460000,"117965.81000000","118070.78000000","117965.80000000","118024.86000000","17.27785000"
1752722520000,"118024.86000000","118024.86000000","117919.47000000","117990.99000000","17.46898000"
1752722580000,"117991.00000000","118014.55000000","117973.87000000","118014.54000000","2.95477000"
1752722640000,"118014.55000000","118044.64000000","118007.00000000","118007.01000000","6.54213000"
1752722700000,"118007.01000000","118047.19000000","117991.47000000","117991.48000000","10.38954000"
1752722760000,"117991.48000000","117991.48000000","117865.02000000","117865.02000000","10.54630000"
1752722820000,"117865.02000000","117890.58000000","117860.25000000","117872.89000000","10.48560000"
1752722880000,"117872.88000000","117917.35000000","117872.88000000","117896.00000000","10.39409000"
1752722940000,"117895.99000000","117896.01000000","117864.80000000","117874.42000000","4.08332000"
1752723000000,"117874.42000000","117965.13000000","117874.41000000","117945.35000000","9.53787000"
1752723060000,"117945.36000000","117984.54000000","117937.72000000","117940.60000000","15.82090000"
1752723120000,"117940.60000000","117940.61000000","117815.64000000","117815.65000000","7.96339000"
1752723180000,"117815.64000000","117926.98000000","117815.64000000","117926.97000000","10.15309000"
1752723240000,"117926.98000000","118018.26000000","117921.97000000","118018.25000000","14.82356000"
1752723300000,"118018.26000000","118038.91000000","117955.20000000","117967.87000000","7.01624000"
1752723360000,"117967.88000000","118038.91000000","117952.26000000","117962.69000000","7.10910000"
1752723420000,"117962.69000000","117962.70000000","117793.83000000","117802.03000000","25.43986000"
1752723480000,"117802.03000000","117834.49000000","117761.11000000","117800.02000000","11.06264000"
1752723540000,"117800.01000000","117900.00000000","117791.03000000","117897.91000000","8.63137000"
1752723600000,"117897.91000000","117905.16000000","117805.46000000","117805.46000000","10.77763000"
1752723660000,"117805.46000000","117840.00000000","117769.10000000","117840.00000000","7.15053000"
1752723720000,"117840.00000000","117877.78000000","117829.39000000","117877.78000000","5.71154000"
1752723780000,"117877.78000000","117877.78000000","117829.39000000","117844.69000000","7.64518000"
1752723840000,"117844.69000000","117890.00000000","117829.95000000","117889.99000000","7.95085000"
1752723900000,"117890.00000000","117973.88000000","117889.99000000","117973.88000000","7.58267000"
1752723960000,"117973.88000000","118054.16000000","117973.87000000","118054.15000000","11.71957000"
1752724020000,"118054.16000000","118054.16000000","118033.91000000","118033.93000000","12.68071000"
1752724080000,"118033.92000000","118043.99000000","118033.91000000","118033.92000000","2.69806000"
1752724140000,"118033.91000000","118033.92000000","118033.91000000","118033.91000000","1.03290000"
1752724200000,"118033.91000000","118033.92000000","117948.68000000","117948.68000000","4.21284000"
1752724260000,"117948.69000000","118010.89000000","117942.31000000","118000.00000000","6.96882000"
1752724320000,"118000.00000000","118010.50000000","117999.99000000","118010.49000000","0.90547000"
1752724380000,"118010.50000000","118010.50000000","117978.81000000","118010.49000000","4.51805000"
1752724440000,"118010.49000000","118077.32000000","118010.48000000","118077.32000000","3.58116000"
1752724500000,"118077.31000000","118092.00000000","118058.04000000","118092.00000000","2.24979000"
1752724560000,"118092.00000000","118135.85000000","118092.00000000","118135.85000000","3.10920000"
1752724620000,"118135.85000000","118140.00000000","118107.71000000","118107.71000000","4.13761000"
1752724680000,"118107.72000000","118107.72000000","118107.71000000","118107.71000000","0.92464000"
1752724740000,"118107.72000000","118128.81000000","118107.71000000","118128.80000000","0.95573000"
1752724800000,"118128.80000000","118128.80000000","118092.93000000","118092.93000000","4.26844000"
1752724860000,"118092.94000000","118092.94000000","118054.50000000","118054.50000000","3.92817000"
1752724920000,"118054.50000000","118080.38000000","118054.50000000","118080.38000000","7.61963000"
1752724980000,"118080.37000000","118080.49000000","118080.37000000","118080.48000000","10.56369000"
1752725040000,"118080.49000000","118084.34000000","118020.00000000","118020.00000000","10.19788000"
1752725100000,"118020.00000000","118020.01000000","117987.52000000","117987.53000000","15.12252000"
1752725160000,"117987.52000000","118007.33000000","117962.08000000","117991.90000000","24.08381000"
1752725220000,"117991.91000000","118020.01000000","117959.33000000","118020.00000000","5.41817000"
1752725280000,"118020.01000000","118144.00000000","118020.00000000","118144.00000000","4.29486000"
1752725340000,"118143.99000000","118183.00000000","118143.99000000","118182.99000000","5.02849000"
1752725400000,"118183.00000000","118219.50000000","118182.99000000","118219.49000000","11.47578000"
1752725460000,"118219.50000000","118249.10000000","118203.95000000","118211.98000000","17.79381000"
1752725520000,"118211.97000000","118267.31000000","118211.97000000","118267.31000000","4.12090000"
1752725580000,"118267.31000000","118291.43000000","118264.21000000","118264.22000000","8.49073000"
1752725640000,"118264.21000000","118291.43000000","118264.21000000","118266.55000000","14.29419000"
1752725700000,"118266.56000000","118266.56000000","118225.91000000","118225.92000000","3.40706000"
1752725760000,"118225.92000000","118240.00000000","118202.93000000","118220.14000000","4.52320000"
1752725820000,"118220.13000000","118256.59000000","118220.13000000","118256.58000000","2.76715000"
1752725880000,"118256.58000000","118256.59000000","118220.21000000","118223.21000000","4.88864000"
1752725940000,"118223.21000000","118241.05000000","118223.20000000","118238.05000000","2.07878000"
1752726000000,"118238.05000000","118264.23000000","118210.07000000","118249.93000000","17.03180000"
1752726060000,"118249.93000000","118320.00000000","118249.92000000","118306.08000000","6.44051000"
1752726120000,"118306.08000000","118310.16000000","118291.16000000","118291.17000000","3.95795000"
1752726180000,"118291.17000000","118300.00000000","118291.16000000","118300.00000000","2.31912000"
1752726240000,"118299.99000000","118300.00000000","118281.64000000","118281.64000000","2.95480000"
1752726300000,"118281.65000000","118281.65000000","118234.39000000","118234.40000000","2.58009000"
1752726360000,"118234.39000000","118234.40000000","118194.44000000","118194.45000000","1.84704000"
1752726420000,"118194.44000000","118223.55000000","118194.44000000","118223.54000000","4.68115000"
1752726480000,"118223.55000000","118260.00000000","118223.54000000","118260.00000000","2.52654000"
1752726540000,"118260.00000000","118281.65000000","118259.99000000","118281.64000000","1.78776000"
1752726600000,"118281.65000000","118391.79000000","118281.64000000","118368.84000000","9.52429000"
1752726660000,"118368.85000000","118428.00000000","118368.84000000","118428.00000000","5.57148000"
1752726720000,"118427.99000000","118450.00000000","118419.40000000","118419.40000000","5.31595000"
1752726780000,"118419.41000000","118428.49000000","118400.00000000","118400.00000000","10.04800000"
1752726840000,"118400.01000000","118418.89000000","118367.81000000","118368.83000000","27.04504000"
1752726900000,"118368.83000000","118374.04000000","118347.31000000","118352.23000000","2.60272000"
1752726960000,"118352.23000000","118373.88000000","118352.22000000","118373.87000000","3.61216000"
1752727020000,"118373.88000000","118393.09000000","118370.84000000","118370.84000000","6.78434000"
1752727080000,"118370.84000000","118405.15000000","118370.84000000","118405.15000000","14.96213000"
1752727140000,"118405.15000000","118436.58000000","118405.15000000","118436.58000000","5.63607000"
1752727200000,"118436.57000000","118437.00000000","118408.54000000","118408.55000000","2.56144000"
1752727260000,"118408.55000000","118408.55000000","118408.54000000","118408.54000000","0.84556000"
1752727320000,"118408.54000000","118425.99000000","118408.54000000","118425.99000000","2.57644000"
1752727380000,"118425.99000000","118425.99000000","118420.00000000","118420.00000000","2.31995000"
1752727440000,"118420.00000000","118420.00000000","118368.84000000","118368.84000000","3.08782000"
1752727500000,"118368.84000000","118380.01000000","118368.18000000","118380.01000000","4.02766000"
1752727560000,"118380.00000000","118392.91000000","118380.00000000","118386.56000000","4.40124000"
1752727620000,"118386.56000000","118386.56000000","118333.00000000","118344.00000000","6.64665000"
1752727680000,"118343.99000000","118352.92000000","118321.75000000","118352.92000000","5.28586000"
1752727740000,"118352.92000000","118352.92000000","118325.24000000","118325.25000000","1.44327000"
1752727800000,"118325.24000000","118337.01000000","118325.24000000","118337.01000000","6.72066000"
1752727860000,"118337.01000000","118383.76000000","118337.00000000","118383.75000000","7.73799000"
1752727920000,"118383.75000000","118392.91000000","118383.75000000","118392.90000000","0.76074000"
1752727980000,"118392.90000000","118412.45000000","118392.90000000","118412.45000000","3.40603000"
1752728040000,"118412.44000000","118412.45000000","118412.44000000","118412.45000000","1.92965000"
1752728100000,"118412.45000000","118447.98000000","118412.44000000","118447.97000000","6.71783000"
1752728160000,"118447.97000000","118458.35000000","118447.97000000","118458.34000000","3.12295000"
1752728220000,"118458.35000000","118480.00000000","118458.34000000","118480.00000000","15.56044000"
1752728280000,"118479.99000000","118480.00000000","118462.51000000","118472.00000000","6.49681000"
1752728340000,"118472.00000000","118485.40000000","118471.99000000","118485.40000000","2.09163000"
1752728400000,"118485.39000000","118485.40000000","118455.00000000","118455.01000000","6.78006000"
1752728460000,"118455.01000000","118455.01000000","118434.31000000","118434.31000000","1.38250000"
1752728520000,"118434.32000000","118434.32000000","118407.04000000","118407.05000000","5.69311000"
1752728580000,"118407.05000000","118411.86000000","118404.81000000","118404.82000000","3.23038000"
1752728640000,"118404.82000000","118404.82000000","118325.66000000","118325.66000000","6.97716000"
1752728700000,"118325.67000000","118325.67000000","118279.43000000","118279.43000000","5.13563000"
1752728760000,"118279.44000000","118300.00000000","118279.43000000","118299.99000000","5.09626000"
1752728820000,"118300.00000000","118331.15000000","118293.16000000","118331.15000000","3.33534000"
1752728880000,"118331.14000000","118331.15000000","118266.49000000","118266.50000000","4.12651000"
1752728940000,"118266.50000000","118272.58000000","118258.18000000","118258.18000000","8.23599000"
1752729000000,"118258.18000000","118258.19000000","118258.18000000","118258.18000000","0.97518000"
1752729060000,"118258.19000000","118270.00000000","118258.18000000","118269.99000000","2.59726000"
1752729120000,"118270.00000000","118358.80000000","118269.99000000","118358.80000000","3.00981000"
1752729180000,"118358.79000000","118358.80000000","118292.74000000","118292.74000000","7.56499000"
1752729240000,"118292.75000000","118292.75000000","118280.88000000","118285.81000000","1.94826000"
1752729300000,"118285.82000000","118365.90000000","118285.81000000","118365.90000000","9.50926000"
1752729360000,"118365.90000000","118365.90000000","118319.33000000","118319.34000000","4.16125000"
1752729420000,"118319.34000000","118329.62000000","118301.76000000","118329.61000000","3.35988000"
1752729480000,"118329.61000000","118342.25000000","118325.24000000","118342.24000000","5.24747000"
1752729540000,"118342.25000000","118357.62000000","118312.30000000","118346.56000000","5.04131000"
1752729600000,"118346.56000000","118355.94000000","118320.41000000","118320.42000000","5.33871000"
1752729660000,"118320.42000000","118368.85000000","118320.41000000","118357.91000000","8.73359000"
1752729720000,"118357.90000000","118357.91000000","118334.18000000","118340.00000000","12.11061000"
1752729780000,"118339.99000000","118348.00000000","118339.99000000","118347.99000000","1.11463000"
1752729840000,"118347.99000000","118383.47000000","118347.99000000","118383.46000000","10.61674000"
1752729900000,"118383.47000000","118405.22000000","118383.46000000","118405.22000000","3.53427000"
1752729960000,"118405.21000000","118407.05000000","118393.38000000","118393.38000000","4.10304000"
1752730020000,"118393.38000000","118393.38000000","118393.37000000","118393.38000000","3.20106000"
1752730080000,"118393.37000000","118393.39000000","118367.11000000","118385.52000000","8.29997000"
1752730140000,"118385.52000000","118407.04000000","118385.51000000","118407.03000000","3.60572000"
1752730200000,"118407.03000000","118407.04000000","118365.74000000","118365.75000000","4.99799000"
1752730260000,"118365.75000000","118424.57000000","118350.69000000","118374.55000000","16.90034000"
1752730320000,"118374.55000000","118374.56000000","118300.37000000","118310.29000000","9.39192000"
1752730380000,"118310.29000000","118310.29000000","118225.54000000","118255.38000000","9.48444000"
1752730440000,"118255.37000000","118274.99000000","118238.04000000","118268.57000000","4.49246000"
1752730500000,"118268.58000000","118287.56000000","118263.57000000","118263.58000000","11.00528000"
1752730560000,"118263.58000000","118331.00000000","118263.57000000","118331.00000000","3.28757000"
1752730620000,"118331.00000000","118331.00000000","118245.09000000","118279.99000000","9.91106000"
1752730680000,"118280.00000000","118314.90000000","118279.99000000","118296.21000000","3.02763000"
1752730740000,"118296.20000000","118296.21000000","118296.20000000","118296.21000000","2.93551000"
1752730800000,"118296.20000000","118372.00000000","118296.20000000","118362.58000000","6.15982000"
1752730860000,"118362.59000000","118362.59000000","118321.03000000","118349.40000000","4.32049000"
1752730920000,"118349.39000000","118419.89000000","118349.39000000","118419.88000000","1.62291000"
1752730980000,"118419.89000000","118544.00000000","118419.88000000","118522.33000000","17.53654000"
1752731040000,"118522.34000000","118577.22000000","118515.17000000","118566.34000000","18.62643000"
1752731100000,"118566.34000000","118566.34000000","118504.31000000","118504.31000000","1.83315000"
1752731160000,"118504.32000000","118570.86000000","118504.31000000","118570.85000000","5.42536000"
1752731220000,"118570.85000000","118613.60000000","118570.85000000","118592.78000000","6.63885000"
1752731280000,"118592.77000000","118643.59000000","118592.77000000","118593.04000000","5.19231000"
1752731340000,"118593.04000000","118636.48000000","118593.04000000","118636.47000000","4.02696000"
1752731400000,"118636.47000000","118636.48000000","118608.13000000","118608.14000000","3.29093000"
1752731460000,"118608.13000000","118608.14000000","118608.13000000","118608.14000000","1.78474000"
1752731520000,"118608.13000000","118611.89000000","118547.23000000","118611.88000000","26.62999000"
1752731580000,"118611.88000000","118611.89000000","118572.92000000","118581.45000000","4.63986000"
1752731640000,"118581.45000000","118593.83000000","118543.23000000","118543.24000000","11.25849000"
1752731700000,"118543.24000000","118569.85000000","118543.23000000","118569.84000000","4.66313000"
1752731760000,"118569.84000000","118569.85000000","118569.84000000","118569.85000000","1.46091000"
1752731820000,"118569.85000000","118598.90000000","118569.84000000","118598.89000000","4.89605000"
1752731880000,"118598.89000000","118598.90000000","118587.03000000","118587.03000000","3.99660000"
1752731940000,"118587.04000000","118587.04000000","118587.03000000","118587.03000000","1.29212000"
1752732000000,"118587.03000000","118587.04000000","118540.35000000","118540.36000000","3.64193000"
1752732060000,"118540.36000000","118583.96000000","118540.35000000","118583.96000000","9.11620000"
1752732120000,"118583.95000000","118592.88000000","118561.45000000","118592.88000000","5.34531000"
1752732180000,"118592.88000000","118679.25000000","118592.87000000","118679.24000000","16.29746000"
1752732240000,"118679.24000000","118687.00000000","118679.24000000","118687.00000000","12.03985000"
1752732300000,"118686.99000000","118687.00000000","118629.00000000","118666.00000000","8.27195000"
1752732360000,"118666.00000000","118724.72000000","118666.00000000","118711.65000000","17.38145000"
1752732420000,"118712.00000000","118751.37000000","118711.99000000","118714.12000000","20.81525000"
1752732480000,"118714.11000000","118741.36000000","118714.11000000","118741.35000000","2.71557000"
1752732540000,"118741.36000000","118741.36000000","118700.00000000","118700.00000000","7.18463000"
1752732600000,"118700.00000000","118700.01000000","118632.05000000","118632.05000000","5.72593000"
1752732660000,"118632.06000000","118632.06000000","118600.67000000","118612.51000000","10.55696000"
1752732720000,"118612.51000000","118612.52000000","118554.16000000","118554.17000000","5.82837000"
1752732780000,"118554.17000000","118554.17000000","118469.99000000","118469.99000000","3.29912000"
1752732840000,"118469.99000000","118500.00000000","118460.34000000","118500.00000000","6.77963000"
1752732900000,"118500.00000000","118511.78000000","118465.50000000","118465.51000000","15.62344000"
1752732960000,"118465.50000000","118465.51000000","118404.33000000","118459.99000000","7.65529000"
1752733020000,"118459.99000000","118460.00000000","118408.14000000","118451.99000000","5.08545000"
1752733080000,"118451.99000000","118452.00000000","118370.36000000","118376.01000000","5.47881000"
1752733140000,"118376.01000000","118394.44000000","118341.55000000","118394.43000000","6.19305000"
1752733200000,"118394.44000000","118451.99000000","118374.45000000","118404.30000000","11.31562000"
1752733260000,"118404.30000000","118553.55000000","118404.30000000","118553.55000000","13.86713000"
1752733320000,"118553.54000000","118576.28000000","118500.01000000","118516.47000000","11.33685000"
1752733380000,"118516.48000000","118588.45000000","118516.47000000","118574.00000000","15.30043000"
1752733440000,"118573.99000000","118768.99000000","118573.99000000","118768.98000000","26.06014000"
1752733500000,"118768.98000000","118772.00000000","118687.14000000","118729.98000000","11.83323000"
1752733560000,"118729.97000000","118761.64000000","118710.26000000","118761.63000000","7.91919000"
1752733620000,"118761.63000000","118772.00000000","118730.12000000","118753.89000000","20.16936000"
1752733680000,"118753.89000000","118760.00000000","118753.88000000","118760.00000000","1.53710000"
1752733740000,"118760.00000000","118772.00000000","118650.00000000","118660.67000000","26.71831000"
1752733800000,"118660.66000000","118678.94000000","118585.56000000","118602.98000000","82.90330000"
1752733860000,"118602.98000000","118637.73000000","118588.00000000","118637.72000000","9.93641000"
1752733920000,"118637.73000000","118637.73000000","118522.25000000","118522.26000000","19.13010000"
1752733980000,"118522.26000000","118643.17000000","118522.25000000","118628.97000000","21.77936000"
1752734040000,"118628.98000000","118628.98000000","118549.25000000","118549.25000000","8.20336000"
1752734100000,"118549.25000000","118549.26000000","118458.34000000","118458.35000000","11.71378000"
1752734160000,"118458.35000000","118458.35000000","118401.26000000","118401.26000000","5.62866000"
1752734220000,"118401.27000000","118436.58000000","118385.82000000","118436.58000000","10.03379000"
1752734280000,"118436.57000000","118447.36000000","118416.03000000","118416.03000000","6.32415000"
1752734340000,"118416.04000000","118427.82000000","118380.51000000","118427.33000000","9.93322000"
1752734400000,"118427.32000000","118427.33000000","118370.10000000","118373.46000000","5.10530000"
1752734460000,"118373.46000000","118373.46000000","118358.46000000","118358.47000000","1.94996000"
1752734520000,"118358.46000000","118448.03000000","118358.46000000","118448.02000000","3.23242000"
1752734580000,"118448.02000000","118448.03000000","118418.92000000","118420.24000000","4.81306000"
1752734640000,"118420.25000000","118432.00000000","118420.24000000","118421.00000000","2.54979000"
1752734700000,"118421.00000000","118446.41000000","118420.99000000","118423.81000000","4.52245000"
1752734760000,"118423.81000000","118423.81000000","118345.00000000","118376.59000000","7.52772000"
1752734820000,"118376.59000000","118430.14000000","118376.58000000","118430.13000000","3.36745000"
1752734880000,"118430.13000000","118434.14000000","118421.13000000","118434.13000000","2.27600000"
1752734940000,"118434.14000000","118450.00000000","118427.51000000","118442.42000000","10.10431000"
1752735000000,"118442.42000000","118442.43000000","118386.02000000","118386.02000000","3.00521000"
1752735060000,"118386.01000000","118437.63000000","118367.27000000","118437.63000000","2.40759000"
1752735120000,"118437.62000000","118437.63000000","118413.68000000","118420.00000000","3.48326000"
1752735180000,"118420.00000000","118437.63000000","118419.99000000","118437.62000000","1.94055000"
1752735240000,"118437.62000000","118447.76000000","118427.07000000","118447.76000000","4.06457000"
1752735300000,"118447.75000000","118447.76000000","118427.09000000","118427.09000000","4.56591000"
1752735360000,"118427.09000000","118427.10000000","118407.04000000","118407.05000000","5.69974000"
1752735420000,"118407.04000000","118413.68000000","118407.04000000","118413.68000000","2.64369000"
1752735480000,"118413.67000000","118432.37000000","118407.04000000","118432.36000000","3.72961000"
1752735540000,"118432.37000000","118455.49000000","118422.52000000","118452.51000000","9.25886000"
1752735600000,"118452.51000000","118452.51000000","118263.97000000","118263.98000000","26.55410000"
1752735660000,"118263.97000000","118274.00000000","118234.00000000","118234.01000000","9.83041000"
1752735720000,"118234.01000000","118234.01000000","118128.55000000","118196.68000000","19.03399000"
1752735780000,"118196.68000000","118196.69000000","118060.00000000","118092.23000000","54.21938000"
1752735840000,"118092.22000000","118175.94000000","118092.22000000","118175.93000000","8.61623000"
1752735900000,"118175.93000000","118198.72000000","118101.96000000","118101.97000000","7.24168000"
1752735960000,"118101.96000000","118111.41000000","118079.12000000","118079.12000000","12.20850000"
1752736020000,"118079.12000000","118085.03000000","118012.29000000","118038.02000000","16.83991000"
1752736080000,"118038.02000000","118038.02000000","117957.32000000","117995.07000000","39.54531000"
1752736140000,"117995.07000000","118009.15000000","117965.55000000","117966.59000000","6.11468000"
1752736200000,"117966.60000000","118017.17000000","117927.34000000","118017.16000000","12.95381000"
1752736260000,"118017.16000000","118051.81000000","118000.43000000","118013.68000000","6.25583000"
1752736320000,"118013.68000000","118126.44000000","118013.67000000","118117.86000000","13.21389000"
1752736380000,"118117.86000000","118117.86000000","118060.50000000","118060.50000000","8.70331000"
1752736440000,"118060.51000000","118066.24000000","118031.96000000","118066.24000000","2.41393000"
1752736500000,"118066.24000000","118103.83000000","118050.52000000","118102.70000000","4.41163000"
1752736560000,"118102.70000000","118113.44000000","118089.79000000","118089.80000000","2.95509000"
1752736620000,"118089.79000000","118113.40000000","118070.06000000","118086.92000000","7.99921000"
1752736680000,"118086.91000000","118086.91000000","118000.00000000","118000.00000000","8.12006000"
1752736740000,"118000.01000000","118010.00000000","118000.00000000","118000.00000000","21.19794000"
1752736800000,"118000.01000000","118000.01000000","117943.27000000","117943.27000000","25.69524000"
1752736860000,"117943.28000000","117943.28000000","117857.03000000","117910.61000000","14.41778000"
1752736920000,"117910.60000000","117966.54000000","117910.60000000","117965.06000000","5.36511000"
1752736980000,"117965.05000000","117994.98000000","117958.87000000","117994.97000000","10.64148000"
1752737040000,"117994.96000000","117994.97000000","117949.74000000","117984.02000000","5.01718000"
1752737100000,"117984.03000000","118035.98000000","117960.78000000","117960.78000000","10.49294000"
1752737160000,"117960.79000000","117969.98000000","117960.78000000","117960.79000000","11.65622000"
1752737220000,"117960.78000000","117970.20000000","117947.26000000","117970.20000000","6.90600000"
1752737280000,"117970.20000000","117985.55000000","117956.19000000","117985.54000000","10.39035000"
1752737340000,"117985.54000000","117985.55000000","117932.60000000","117932.73000000","12.25697000"
1752737400000,"117932.73000000","118057.31000000","117932.73000000","118057.31000000","15.28629000"
1752737460000,"118057.31000000","118141.44000000","118057.31000000","118140.38000000","10.37911000"
1752737520000,"118140.37000000","118157.57000000","118140.37000000","118157.57000000","13.10789000"
1752737580000,"118157.57000000","118177.29000000","118157.56000000","118168.49000000","15.07430000"
1752737640000,"118168.50000000","118187.07000000","118150.85000000","118150.86000000","11.74291000"
1752737700000,"118150.86000000","118199.97000000","118111.79000000","118187.99000000","9.46638000"
1752737760000,"118188.00000000","118188.00000000","118181.15000000","118181.15000000","2.00454000"
1752737820000,"118181.15000000","118187.99000000","118157.31000000","118157.31000000","9.21237000"
1752737880000,"118157.32000000","118176.74000000","118152.30000000","118176.73000000","2.98413000"
1752737940000,"118176.74000000","118237.10000000","118176.73000000","118237.10000000","12.97848000"
1752738000000,"118237.10000000","118333.28000000","118237.09000000","118325.45000000","61.46608000"
1752738060000,"118325.45000000","118486.66000000","118325.45000000","118457.80000000","17.02802000"
1752738120000,"118457.80000000","118543.24000000","118440.01000000","118514.87000000","31.79167000"
1752738180000,"118514.87000000","118534.90000000","118473.19000000","118479.24000000","6.46530000"
1752738240000,"118479.24000000","118556.45000000","118462.93000000","118548.46000000","6.98579000"
1752738300000,"118548.46000000","118548.46000000","118500.00000000","118500.00000000","6.10792000"
1752738360000,"118500.01000000","118511.09000000","118464.13000000","118511.09000000","12.27476000"
1752738420000,"118511.09000000","118530.25000000","118452.15000000","118461.30000000","4.81515000"
1752738480000,"118461.29000000","118484.79000000","118455.00000000","118477.04000000","15.66657000"
1752738540000,"118477.04000000","118477.04000000","118414.00000000","118420.45000000","5.28948000"
1752738600000,"118420.45000000","118420.45000000","118372.55000000","118380.51000000","6.52911000"
1752738660000,"118380.50000000","118410.96000000","118380.50000000","118402.06000000","5.19424000"
1752738720000,"118402.06000000","118402.06000000","118328.74000000","118328.75000000","5.06113000"
1752738780000,"118328.74000000","118388.27000000","118328.74000000","118376.95000000","2.40488000"
1752738840000,"118376.94000000","118394.64000000","118336.75000000","118336.76000000","8.52657000"
1752738900000,"118336.75000000","118339.27000000","118309.07000000","118339.26000000","4.81057000"
1752738960000,"118339.26000000","118358.68000000","118314.38000000","118358.66000000","3.61267000"
1752739020000,"118358.65000000","118379.74000000","118346.96000000","118379.73000000","12.77979000"
1752739080000,"118379.73000000","118379.73000000","118326.78000000","118326.78000000","8.28061000"
1752739140000,"118326.78000000","118332.01000000","118300.00000000","118311.75000000","4.98112000"
1752739200000,"118311.75000000","118345.42000000","118300.03000000","118311.79000000","13.13484000"
1752739260000,"118311.78000000","118329.63000000","118311.78000000","118329.63000000","2.44606000"
1752739320000,"118329.63000000","118329.63000000","118258.18000000","118258.19000000","8.92105000"
1752739380000,"118258.18000000","118258.19000000","118166.98000000","118172.00000000","9.83333000"
1752739440000,"118172.00000000","118196.64000000","118172.00000000","118183.99000000","2.97361000"
1752739500000,"118184.00000000","118184.00000000","118161.46000000","118170.00000000","8.71512000"
1752739560000,"118169.99000000","118217.46000000","118154.27000000","118217.46000000","18.11231000"
1752739620000,"118217.46000000","118217.46000000","118164.07000000","118164.08000000","4.21384000"
1752739680000,"118164.08000000","118176.72000000","118163.98000000","118163.99000000","3.46449000"
1752739740000,"118163.98000000","118176.71000000","118118.74000000","118130.25000000","3.23062000"
1752739800000,"118130.25000000","118130.26000000","118110.16000000","118110.16000000","3.46532000"
1752739860000,"118110.17000000","118176.69000000","118109.10000000","118132.84000000","10.57251000"
1752739920000,"118132.83000000","118160.00000000","118111.68000000","118111.69000000","9.22359000"
1752739980000,"118111.69000000","118123.30000000","118082.99000000","118123.30000000","2.23951000"
1752740040000,"118123.30000000","118153.74000000","118104.00000000","118133.28000000","12.76974000"
1752740100000,"118133.29000000","118153.34000000","118109.65000000","118153.34000000","7.16970000"
1752740160000,"118153.34000000","118190.46000000","118153.32000000","118190.46000000","7.22784000"
1752740220000,"118190.46000000","118212.88000000","118186.00000000","118199.72000000","5.48146000"
1752740280000,"118199.72000000","118238.05000000","118199.71000000","118238.05000000","7.27667000"
